gene,ev1,weight,rank
BTF3L4,(0.008035494540995475+0j),0.008035494540995475,17251.0
MED14,(0.008034339518731703+0j),0.008034339518731703,17250.0
NEMP2,(0.008032604721509152+0j),0.008032604721509152,17249.0
DYM,(0.008032526324014756+0j),0.008032526324014756,17248.0
DCAF15,(0.00803228704195187+0j),0.00803228704195187,17247.0
NEO1,(0.008031383563283801+0j),0.008031383563283801,17246.0
KCNE2,(0.008030975542149085+0j),0.008030975542149085,17245.0
TCEAL8,(0.008030666547044388+0j),0.008030666547044388,17244.0
SSBP2,(0.00803014444721139+0j),0.00803014444721139,17243.0
CYCS,(0.008029552484734777+0j),0.008029552484734777,17242.0
CTNNA3,(0.008029274587410174+0j),0.008029274587410174,17241.0
TC2N,(0.00802898478404096+0j),0.00802898478404096,17240.0
RAB33A,(0.008028122322242004+0j),0.008028122322242004,17239.0
RNF185,(0.008027516769164338+0j),0.008027516769164338,17238.0
BACH2,(0.008025922447595505+0j),0.008025922447595505,17237.0
BNIPL,(0.008024766355403237+0j),0.008024766355403237,17236.0
RNASE7,(0.008024537698397347+0j),0.008024537698397347,17235.0
GALNT16,(0.008024322662074243+0j),0.008024322662074243,17234.0
MIPEP,(0.008023579252152788+0j),0.008023579252152788,17233.0
INSIG2,(0.008023032849537015+0j),0.008023032849537015,17232.0
MRPL37,(0.008022693213577025+0j),0.008022693213577025,17231.0
HILPDA,(0.008021720489579403+0j),0.008021720489579403,17230.0
KDM3A,(0.008020521471406587+0j),0.008020521471406587,17229.0
KDELR2,(0.008020332583105829+0j),0.008020332583105829,17228.0
SNRPF,(0.008020325272320189+0j),0.008020325272320189,17227.0
RGS6,(0.008019774282057746+0j),0.008019774282057746,17226.0
OSBP,(0.008019479635324823+0j),0.008019479635324823,17225.0
VEGFD,(0.008019115472236594+0j),0.008019115472236594,17224.0
CRIP3,(0.008017166498634858+0j),0.008017166498634858,17223.0
EPGN,(0.008015359502549611+0j),0.008015359502549611,17222.0
H4C4,(0.008014556954274204+0j),0.008014556954274204,17221.0
NCR3,(0.008014336954887182+0j),0.008014336954887182,17220.0
HSPD1,(0.008011382023786921+0j),0.008011382023786921,17219.0
NUDT11,(0.00801132284654351+0j),0.00801132284654351,17218.0
PBRM1,(0.008010966478355848+0j),0.008010966478355848,17217.0
HCAR2,(0.0080104643220091+0j),0.0080104643220091,17216.0
HAND1,(0.008010447305720739+0j),0.008010447305720739,17215.0
ASCC3,(0.00800949603874935+0j),0.00800949603874935,17214.0
MANSC4,(0.008007945199910294+0j),0.008007945199910294,17213.0
SLX4IP,(0.008007811911745818+0j),0.008007811911745818,17212.0
RUFY4,(0.008007771954581662+0j),0.008007771954581662,17211.0
AIG1,(0.008007443392241858+0j),0.008007443392241858,17210.0
FITM1,(0.008006209909125685+0j),0.008006209909125685,17209.0
ACOX2,(0.008005653332080535+0j),0.008005653332080535,17208.0
LSM3,(0.008005087517554159+0j),0.008005087517554159,17207.0
HNRNPA2B1,(0.00800490135483285+0j),0.00800490135483285,17206.0
ABCG8,(0.00800479709635825+0j),0.00800479709635825,17205.0
HAUS6,(0.008003920489932492+0j),0.008003920489932492,17204.0
GPR63,(0.008002368141388437+0j),0.008002368141388437,17203.0
DLX2,(0.008002002657520406+0j),0.008002002657520406,17202.0
CRADD,(0.008001557154024112+0j),0.008001557154024112,17201.0
CNEP1R1,(0.008001496088753161+0j),0.008001496088753161,17200.0
KLHL12,(0.008001250214702136+0j),0.008001250214702136,17199.0
C2orf76,(0.00800091172045918+0j),0.00800091172045918,17198.0
NAV2,(0.008000563004344758+0j),0.008000563004344758,17197.0
NSUN7,(0.008000277181341128+0j),0.008000277181341128,17196.0
MYL12B,(0.007999868143513519+0j),0.007999868143513519,17195.0
GLE1,(0.007999718568467238+0j),0.007999718568467238,17194.0
ALG9,(0.007999697676164257+0j),0.007999697676164257,17193.0
SNX12,(0.007999639062243888+0j),0.007999639062243888,17192.0
RNF148,(0.007998941977456743+0j),0.007998941977456743,17191.0
GPC1,(0.007998837192904005+0j),0.007998837192904005,17190.0
HBS1L,(0.007997282316721884+0j),0.007997282316721884,17189.0
TCF19,(0.007997137064227144+0j),0.007997137064227144,17188.0
CFAP298-TCP10L,(0.007996918784930938+0j),0.007996918784930938,17187.0
EIF4EBP3,(0.007995739281352377+0j),0.007995739281352377,17186.0
ESD,(0.007995535336429107+0j),0.007995535336429107,17185.0
NPIPB7,(0.007995126113480827+0j),0.007995126113480827,17184.0
CCT3,(0.007994002491696217+0j),0.007994002491696217,17183.0
PPP4R2,(0.00799398431484746+0j),0.00799398431484746,17182.0
PANK3,(0.007993247038955842+0j),0.007993247038955842,17181.0
CA12,(0.007992600040527306+0j),0.007992600040527306,17180.0
ARNT2,(0.007991575487030767+0j),0.007991575487030767,17179.0
SEH1L,(0.007989689609504833+0j),0.007989689609504833,17178.0
RAC1,(0.00798898444407951+0j),0.00798898444407951,17177.0
GRK7,(0.007988802360949978+0j),0.007988802360949978,17176.0
GTDC1,(0.007988555271942248+0j),0.007988555271942248,17175.0
PSMA4,(0.007988361681489895+0j),0.007988361681489895,17174.0
USP14,(0.00798637431752224+0j),0.00798637431752224,17173.0
ANKRD18A,(0.007985813186946685+0j),0.007985813186946685,17172.0
SLC39A9,(0.007985802401772596+0j),0.007985802401772596,17171.0
HIKESHI,(0.007985175341163001+0j),0.007985175341163001,17170.0
HRK,(0.007984742983991246+0j),0.007984742983991246,17169.0
PJA2,(0.007983887949082094+0j),0.007983887949082094,17168.0
COX7B,(0.007981570071693157+0j),0.007981570071693157,17167.0
NDUFS1,(0.007981276573875568+0j),0.007981276573875568,17166.0
SLC44A1,(0.00798108698761739+0j),0.00798108698761739,17165.0
MTF2,(0.00798040224670001+0j),0.00798040224670001,17164.0
MIER1,(0.007980214161184008+0j),0.007980214161184008,17163.0
KRTCAP3,(0.007980175157997668+0j),0.007980175157997668,17162.0
UBR3,(0.007972274655376522+0j),0.007972274655376522,17161.0
DMGDH,(0.007972041723066012+0j),0.007972041723066012,17160.0
GHR,(0.007971181089663793+0j),0.007971181089663793,17159.0
BIRC7,(0.007970333496248124+0j),0.007970333496248124,17158.0
ZC3H10,(0.007969706400107714+0j),0.007969706400107714,17157.0
TAF8,(0.007969573861411209+0j),0.007969573861411209,17156.0
DDX6,(0.007968486749204431+0j),0.007968486749204431,17155.0
PCNX4,(0.00796754466673971+0j),0.00796754466673971,17154.0
SPARCL1,(0.00796735634422601+0j),0.00796735634422601,17153.0
ACTR6,(0.007966068490059696+0j),0.007966068490059696,17152.0
CHCHD3,(0.007965985505458174+0j),0.007965985505458174,17151.0
SIT1,(0.007964000896887261+0j),0.007964000896887261,17150.0
CBWD2,(0.007963649913058543+0j),0.007963649913058543,17149.0
ASXL1,(0.00796228280208607+0j),0.00796228280208607,17148.0
AZI2,(0.007960874137988575+0j),0.007960874137988575,17147.0
NRN1,(0.007960750078623208+0j),0.007960750078623208,17146.0
PAPSS2,(0.007960486049457644+0j),0.007960486049457644,17145.0
VPS25,(0.007960213044096269+0j),0.007960213044096269,17144.0
SPRR2A,(0.007959947607105675+0j),0.007959947607105675,17143.0
HS3ST4,(0.007959929626652207+0j),0.007959929626652207,17142.0
SUMO2,(0.007959746523208903+0j),0.007959746523208903,17141.0
RBM20,(0.007958703175306996+0j),0.007958703175306996,17140.0
CACNA1B,(0.00795853510657169+0j),0.00795853510657169,17139.0
H2AC17,(0.007957924504872961+0j),0.007957924504872961,17138.0
SHMT1,(0.007957433386791177+0j),0.007957433386791177,17137.0
PRKN,(0.007957204925733753+0j),0.007957204925733753,17136.0
SPATS2L,(0.007957119739776196+0j),0.007957119739776196,17135.0
SMN2,(0.00795706334105298+0j),0.00795706334105298,17134.0
RIDA,(0.007956597536165896+0j),0.007956597536165896,17133.0
BICC1,(0.007956248600227643+0j),0.007956248600227643,17132.0
CLIC1,(0.007955646188129448+0j),0.007955646188129448,17131.0
MYL2,(0.007955335521962995+0j),0.007955335521962995,17130.0
EBLN2,(0.00795467209657198+0j),0.00795467209657198,17129.0
TSN,(0.007953276319461923+0j),0.007953276319461923,17128.0
FAM76A,(0.00795307404635544+0j),0.00795307404635544,17127.0
FUBP1,(0.007952369880355427+0j),0.007952369880355427,17126.0
MRPS10,(0.007950439224016321+0j),0.007950439224016321,17125.0
JADE1,(0.007949859275860253+0j),0.007949859275860253,17124.0
CASP6,(0.007949693000765775+0j),0.007949693000765775,17123.0
NTAN1,(0.007946473077747082+0j),0.007946473077747082,17122.0
PAIP1,(0.00794642676952343+0j),0.00794642676952343,17121.0
GFPT1,(0.007945507356094839+0j),0.007945507356094839,17120.0
COPB1,(0.00794538609494636+0j),0.00794538609494636,17119.0
CUL4B,(0.007944180794078423+0j),0.007944180794078423,17118.0
HAT1,(0.007943946553112735+0j),0.007943946553112735,17117.0
SGF29,(0.007943547840389944+0j),0.007943547840389944,17116.0
ACSS3,(0.00794299874659692+0j),0.00794299874659692,17115.0
B3GNT2,(0.007942564815487909+0j),0.007942564815487909,17114.0
ARHGEF10,(0.007942185395130663+0j),0.007942185395130663,17113.0
GABRB2,(0.007940953226624341+0j),0.007940953226624341,17112.0
SPRYD7,(0.007940630688121007+0j),0.007940630688121007,17111.0
PIAS3,(0.007939644109057172+0j),0.007939644109057172,17110.0
CPNE3,(0.00793792973239944+0j),0.00793792973239944,17109.0
GTF3C2,(0.007937032796969832+0j),0.007937032796969832,17108.0
CDKN2B,(0.007935649154018736+0j),0.007935649154018736,17107.0
AQP7,(0.007934551345290301+0j),0.007934551345290301,17106.0
CD58,(0.007934425619285732+0j),0.007934425619285732,17105.0
ASB5,(0.0079341046859732+0j),0.0079341046859732,17104.0
TBC1D5,(0.007934074919370135+0j),0.007934074919370135,17103.0
IER5L,(0.007933013462920607+0j),0.007933013462920607,17102.0
HUS1,(0.007931039183574356+0j),0.007931039183574356,17101.0
TOX,(0.007930324017535156+0j),0.007930324017535156,17100.0
TRIM29,(0.007929654032285887+0j),0.007929654032285887,17099.0
RSL24D1,(0.007929463001680992+0j),0.007929463001680992,17098.0
BCAS2,(0.00792899748388011+0j),0.00792899748388011,17097.0
MRM3,(0.007928472034194637+0j),0.007928472034194637,17096.0
SUDS3,(0.007928065960705092+0j),0.007928065960705092,17095.0
ARHGEF10L,(0.007927796261590223+0j),0.007927796261590223,17094.0
IKZF4,(0.007927267938814085+0j),0.007927267938814085,17093.0
FAM162A,(0.007926706124632648+0j),0.007926706124632648,17092.0
ARF6,(0.007925252201009276+0j),0.007925252201009276,17091.0
SPARC,(0.007924874020295956+0j),0.007924874020295956,17090.0
ATL1,(0.007924444136031907+0j),0.007924444136031907,17089.0
DSN1,(0.007923162496248708+0j),0.007923162496248708,17088.0
CEP164,(0.00792291023706913+0j),0.00792291023706913,17087.0
POLR2A,(0.007922884673251973+0j),0.007922884673251973,17086.0
TTC31,(0.007920560083313478+0j),0.007920560083313478,17085.0
THAP2,(0.007920343163748896+0j),0.007920343163748896,17084.0
SLC8A1,(0.007916816651816375+0j),0.007916816651816375,17083.0
SPAG4,(0.007915956256444652+0j),0.007915956256444652,17082.0
CLDND1,(0.007915305715363022+0j),0.007915305715363022,17081.0
DAAM1,(0.007914735590616947+0j),0.007914735590616947,17080.0
ZFR2,(0.007914343098568656+0j),0.007914343098568656,17079.0
GGT5,(0.007913582378595414+0j),0.007913582378595414,17078.0
UBE2V2,(0.00791354161880465+0j),0.00791354161880465,17077.0
USO1,(0.007912963563451359+0j),0.007912963563451359,17076.0
CREBL2,(0.007912761694085951+0j),0.007912761694085951,17075.0
NUDT13,(0.007912175692964946+0j),0.007912175692964946,17074.0
SLC25A40,(0.007912092739260022+0j),0.007912092739260022,17073.0
LARS2,(0.007911884277381495+0j),0.007911884277381495,17072.0
ZNF223,(0.007911873550546913+0j),0.007911873550546913,17071.0
IMPA1,(0.007911213831336828+0j),0.007911213831336828,17070.0
HTR3A,(0.007910844340239032+0j),0.007910844340239032,17069.0
RFC5,(0.00791059396017615+0j),0.00791059396017615,17068.0
CPE,(0.007910158818315369+0j),0.007910158818315369,17067.0
SLC26A2,(0.007909282423024874+0j),0.007909282423024874,17066.0
POLA1,(0.007908586465463703+0j),0.007908586465463703,17065.0
NKAP,(0.00790742470953459+0j),0.00790742470953459,17064.0
PPP1CB,(0.007906789133663723+0j),0.007906789133663723,17063.0
ZKSCAN8P1,(0.007906769346362415+0j),0.007906769346362415,17062.0
LYZ,(0.007906447516084788+0j),0.007906447516084788,17061.0
KIFBP,(0.007905976493285519+0j),0.007905976493285519,17060.0
SH2D3C,(0.007904748018450626+0j),0.007904748018450626,17059.0
RNF139,(0.007903492807067506+0j),0.007903492807067506,17058.0
ASB12,(0.007903347906327882+0j),0.007903347906327882,17057.0
NCS1,(0.00790329249458226+0j),0.00790329249458226,17056.0
RAB22A,(0.007902982410307418+0j),0.007902982410307418,17055.0
ABCD2,(0.007901769490129234+0j),0.007901769490129234,17054.0
PPIL3,(0.007901380432723438+0j),0.007901380432723438,17053.0
DDX25,(0.00789995981125044+0j),0.00789995981125044,17052.0
H2AJ,(0.007899824371681628+0j),0.007899824371681628,17051.0
MMGT1,(0.007899586480836275+0j),0.007899586480836275,17050.0
NONO,(0.007898719560211842+0j),0.007898719560211842,17049.0
NAALADL1,(0.007898485875167187+0j),0.007898485875167187,17048.0
SLC24A4,(0.007898342399098826+0j),0.007898342399098826,17047.0
ZFPM2,(0.007898190446806395+0j),0.007898190446806395,17046.0
ATF2,(0.007896155778235605+0j),0.007896155778235605,17045.0
IPP,(0.007896025027813764+0j),0.007896025027813764,17044.0
VEZF1,(0.007895730632379238+0j),0.007895730632379238,17043.0
CDK7,(0.007894960126017973+0j),0.007894960126017973,17042.0
CEBPZOS,(0.007894650774199846+0j),0.007894650774199846,17041.0
POLE3,(0.007894622586998225+0j),0.007894622586998225,17040.0
MORC4,(0.00789423695215596+0j),0.00789423695215596,17039.0
MOB4,(0.007894175236220718+0j),0.007894175236220718,17038.0
DIMT1,(0.007893919213948618+0j),0.007893919213948618,17037.0
C14orf119,(0.007892280529138894+0j),0.007892280529138894,17036.0
TUFT1,(0.007891955753687367+0j),0.007891955753687367,17035.0
TTC30A,(0.007891879242061738+0j),0.007891879242061738,17034.0
LANCL1,(0.007891375829065612+0j),0.007891375829065612,17033.0
GOLGA6L10,(0.007890947750956417+0j),0.007890947750956417,17032.0
MRPS18C,(0.007890653261901533+0j),0.007890653261901533,17031.0
NFATC3,(0.007890342536652491+0j),0.007890342536652491,17030.0
IFNAR1,(0.007888817368733175+0j),0.007888817368733175,17029.0
CYRIB,(0.007888714515689038+0j),0.007888714515689038,17028.0
PDCD10,(0.00788845180932851+0j),0.00788845180932851,17027.0
NELL2,(0.007888371310887456+0j),0.007888371310887456,17026.0
DHFR,(0.007887775430860874+0j),0.007887775430860874,17025.0
CRPPA,(0.007887613471703516+0j),0.007887613471703516,17024.0
EXOC8,(0.007887395956097833+0j),0.007887395956097833,17023.0
KRAS,(0.007887064708624058+0j),0.007887064708624058,17022.0
OBI1,(0.007886114603872592+0j),0.007886114603872592,17021.0
C19orf54,(0.007885618955684365+0j),0.007885618955684365,17020.0
SACS,(0.007884910969932792+0j),0.007884910969932792,17019.0
UTP23,(0.007884414112950952+0j),0.007884414112950952,17018.0
CCDC117,(0.007884239989722425+0j),0.007884239989722425,17017.0
COLCA2,(0.007882119689996322+0j),0.007882119689996322,17016.0
IRF2,(0.007882053460129903+0j),0.007882053460129903,17015.0
ASB8,(0.007881904735001971+0j),0.007881904735001971,17014.0
MTERF1,(0.007881838032709481+0j),0.007881838032709481,17013.0
MTIF3,(0.007881268293665913+0j),0.007881268293665913,17012.0
PPEF2,(0.00788053122895235+0j),0.00788053122895235,17011.0
STXBP3,(0.007880196385586274+0j),0.007880196385586274,17010.0
WARS2,(0.00788008689546565+0j),0.00788008689546565,17009.0
PCDH15,(0.007879490730995937+0j),0.007879490730995937,17008.0
SNRNP48,(0.007879268374582487+0j),0.007879268374582487,17007.0
PIGR,(0.007878929253605326+0j),0.007878929253605326,17006.0
FABP5,(0.007878291296664676+0j),0.007878291296664676,17005.0
PSMD1,(0.007875098139603917+0j),0.007875098139603917,17004.0
RAB27B,(0.007874809681445258+0j),0.007874809681445258,17003.0
STAMBPL1,(0.007874513333375072+0j),0.007874513333375072,17002.0
ZNF85,(0.007874267422103136+0j),0.007874267422103136,17001.0
WWP2,(0.007873912794477255+0j),0.007873912794477255,17000.0
POP5,(0.007872878811585278+0j),0.007872878811585278,16999.0
ELP6,(0.007872216750010734+0j),0.007872216750010734,16998.0
ALG10,(0.00787139962342941+0j),0.00787139962342941,16997.0
FTO,(0.007871312795068202+0j),0.007871312795068202,16996.0
CYP21A2,(0.00787073728778183+0j),0.00787073728778183,16995.0
FRMD7,(0.007869377406525874+0j),0.007869377406525874,16994.0
HEATR5A,(0.007868801992528762+0j),0.007868801992528762,16993.0
MTDH,(0.007868782526602022+0j),0.007868782526602022,16992.0
TESK2,(0.007868228186112516+0j),0.007868228186112516,16991.0
SPRR2E,(0.007868013825274354+0j),0.007868013825274354,16990.0
YARS1,(0.007867512377678196+0j),0.007867512377678196,16989.0
ISCA2,(0.007866832000327681+0j),0.007866832000327681,16988.0
SP2,(0.007866539859321243+0j),0.007866539859321243,16987.0
HAX1,(0.007866479666795033+0j),0.007866479666795033,16986.0
RTN3,(0.007865083816623623+0j),0.007865083816623623,16985.0
RAB1A,(0.007863762176394755+0j),0.007863762176394755,16984.0
PFN2,(0.007861642354989302+0j),0.007861642354989302,16983.0
CDNF,(0.007861597370533829+0j),0.007861597370533829,16982.0
PPP2R2C,(0.007860694308051452+0j),0.007860694308051452,16981.0
INTS9,(0.007860662441943039+0j),0.007860662441943039,16980.0
GSDME,(0.007860476755688638+0j),0.007860476755688638,16979.0
FDX2,(0.00785894128301187+0j),0.00785894128301187,16978.0
SPRED2,(0.007858701825500889+0j),0.007858701825500889,16977.0
C1GALT1C1,(0.007858227431237139+0j),0.007858227431237139,16976.0
SLC9B1,(0.007856597861675259+0j),0.007856597861675259,16975.0
PLXNA4,(0.007856056410265216+0j),0.007856056410265216,16974.0
NNT,(0.0078559681496252+0j),0.0078559681496252,16973.0
CPOX,(0.007855317776092167+0j),0.007855317776092167,16972.0
MTCH2,(0.007855147112332931+0j),0.007855147112332931,16971.0
GRAP2,(0.007854083671588442+0j),0.007854083671588442,16970.0
STRN3,(0.007854064286778222+0j),0.007854064286778222,16969.0
LYPLA1,(0.007853998314420598+0j),0.007853998314420598,16968.0
EBP,(0.007853300811559206+0j),0.007853300811559206,16967.0
PPM1B,(0.007853183908224539+0j),0.007853183908224539,16966.0
OSBPL9,(0.007853075083687046+0j),0.007853075083687046,16965.0
STAG2,(0.007852878055506805+0j),0.007852878055506805,16964.0
MINDY2,(0.007852218944467367+0j),0.007852218944467367,16963.0
PARG,(0.007851994402221965+0j),0.007851994402221965,16962.0
ACOT7,(0.007851933893369452+0j),0.007851933893369452,16961.0
GPBP1,(0.007851359898686053+0j),0.007851359898686053,16960.0
MANBAL,(0.007850715844414173+0j),0.007850715844414173,16959.0
H2AC21,(0.007850367750501847+0j),0.007850367750501847,16958.0
S100G,(0.00784941626730162+0j),0.00784941626730162,16957.0
ENOPH1,(0.00784844350808788+0j),0.00784844350808788,16956.0
SEMA3C,(0.007848337948525285+0j),0.007848337948525285,16955.0
WEE1,(0.007847978870231474+0j),0.007847978870231474,16954.0
THOC6,(0.007847936024987396+0j),0.007847936024987396,16953.0
PLAC8L1,(0.00784767837980594+0j),0.00784767837980594,16952.0
CDC7,(0.00784698583273599+0j),0.00784698583273599,16951.0
CILK1,(0.007846861668308221+0j),0.007846861668308221,16950.0
ZCRB1,(0.007846340698348112+0j),0.007846340698348112,16949.0
DR1,(0.00784613768628768+0j),0.00784613768628768,16948.0
OSBPL8,(0.00784535338990416+0j),0.00784535338990416,16947.0
KIF21B,(0.007845277316055969+0j),0.007845277316055969,16946.0
TMEM95,(0.007844854055251826+0j),0.007844854055251826,16945.0
HSCB,(0.007844040170777705+0j),0.007844040170777705,16944.0
AKAP11,(0.007842821265001706+0j),0.007842821265001706,16943.0
PECAM1,(0.00784245974468558+0j),0.00784245974468558,16942.0
KAT5,(0.007842345179800755+0j),0.007842345179800755,16941.0
KCNQ1,(0.0078406911995193+0j),0.0078406911995193,16940.0
YWHAZ,(0.00784009887191303+0j),0.00784009887191303,16939.0
THYN1,(0.007840079045398582+0j),0.007840079045398582,16938.0
INKA2,(0.007839634946020975+0j),0.007839634946020975,16937.0
